# group_id d_radial[kpc] v_radial[km/s] RA Dec MAG_B MAG_K
4821 21001.345703 1312.388550 226.516815 -5.318108 -20.012775 -22.935953
4823 50414.433594 3279.654785 38.781551 -23.746136 -19.778151 -22.560333
4824 46610.984375 3146.952637 319.913422 -13.968760 -19.743542 -23.021563
4827 52983.300781 3348.201904 7.199827 -58.924305 -18.894859 -21.869734
4828 44901.062500 2682.567627 186.231812 -13.800512 -19.312500 -22.287571
4830 44338.417969 2990.120361 184.592651 6.325827 -19.211222 -21.685555
4833 45140.007812 3129.463135 244.213593 51.159122 -19.767584 -22.596907
4835 34551.093750 2334.280273 359.814423 -18.317440 -19.846426 -22.441532
4841 44302.242188 2920.557373 324.753693 35.422794 -19.471058 -22.462801
4842 21941.375000 1496.245972 63.087532 2.958995 -20.036114 -22.468039
4843 47783.660156 3346.114502 170.843628 51.946159 -20.494560 -22.742168
4845 30612.826172 1809.493408 268.724335 -33.228382 -20.434862 -23.120941
4846 36885.277344 2409.649902 240.414124 38.719898 -20.037907 -23.049452
4849 52052.351562 3332.480713 273.977448 -33.827965 -19.503365 -22.459044
4850 36135.019531 2045.825439 293.229126 18.661654 -19.737843 -22.511040
4851 19771.199219 1401.716064 51.520107 12.373884 -20.361080 -23.149002
4852 53348.082031 3494.668701 238.460739 -71.432770 -19.435465 -22.058695
4855 41197.785156 2773.667480 3.575331 -3.051230 -18.581736 -21.437412
4857 50015.421875 3273.795166 306.716248 -13.318137 -20.009968 -22.844259
4858 49850.203125 3348.179199 165.263306 -52.733353 -19.956783 -22.838951
4859 45248.273438 3383.151123 48.067760 6.800259 -19.317947 -22.175207
4859 45264.500000 3392.580566 48.034679 6.846513 -18.195601 -20.277962
4860 29714.625000 2209.220703 359.315857 -64.846642 -19.850786 -22.550896
4861 53205.828125 3346.333740 353.130707 -4.274421 -20.028339 -23.027538
4862 8254.175781 664.953552 240.003159 -31.279716 -19.871569 -23.056240
4863 24582.519531 1483.890137 177.369751 -17.045835 -19.461060 -21.883003
4863 24603.326172 1498.885864 177.375183 -17.099070 -18.346930 -20.808374
4865 46547.187500 3073.421387 199.847031 3.867383 -19.771851 -23.081158
4866 55285.957031 3183.687988 82.866943 -19.625980 -18.343044 -20.986231
4866 55040.464844 3312.663818 83.021126 -19.563293 -18.063042 -20.555433
4868 46004.691406 3287.623291 71.495590 39.154819 -20.335352 -23.028946
4869 41984.832031 3210.727539 45.731236 32.202633 -19.787334 -22.595137
4870 49521.156250 3439.373779 18.036848 22.403273 -19.416645 -22.478720
4871 29782.564453 1862.738403 45.330498 -35.664806 -20.270094 -22.916746
4875 46699.679688 2888.469238 204.157425 -28.211063 -20.027729 -22.940035
4876 32960.117188 2100.909424 213.046463 47.553696 -20.086720 -23.274521
4877 10941.541992 832.794983 208.662094 38.387917 -20.028658 -22.707708
4878 43870.312500 2857.828857 358.705139 -3.285895 -20.232941 -22.893127
4884 48004.894531 3263.278076 134.032394 62.333763 -19.442972 -22.558958
4885 31163.839844 2136.208252 54.219418 -14.278687 -19.588091 -22.654154
4886 42336.796875 2869.106201 354.867706 -6.267566 -19.411924 -22.187506
4887 25385.867188 1750.406494 38.337719 -64.310158 -19.003338 -22.246239
4889 30876.142578 2223.774414 92.613884 -29.979782 -19.606735 -22.758554
4890 48778.398438 3423.352051 108.449890 63.183643 -18.915409 -21.391024
4890 48794.460938 3391.680176 108.539787 63.134701 -17.949671 -20.467522
4891 22929.982422 1633.257324 131.473190 -25.227829 -20.151709 -22.796709
4894 52531.429688 3241.058594 300.980896 9.508094 -19.421955 -22.365513
4895 22242.867188 1485.290283 19.844320 -45.342651 -19.873980 -23.308048
4898 48301.351562 3349.645996 317.671112 -8.902714 -19.973810 -22.832624
4902 55709.019531 3374.089844 102.844383 -47.816818 -19.501614 -22.245081
4904 49672.542969 3404.729980 158.845718 53.499500 -19.943352 -22.705109
4905 29519.933594 1898.872925 211.930725 47.079670 -19.954939 -22.465334
4909 45073.519531 3255.024170 354.661407 -60.403149 -18.963688 -21.802494
4910 50057.035156 3319.799316 128.869324 -27.857000 -19.334187 -21.795589
4911 32364.744141 2019.580078 240.812836 2.374058 -19.791901 -22.819893
4913 29416.814453 2020.439941 72.982941 -73.662010 -20.035160 -22.454388
4915 43758.417969 3043.799561 19.967403 54.074100 -20.375896 -22.857540
4916 35321.121094 1918.291016 265.198944 -4.853054 -19.116829 -22.155596
4917 39496.523438 2669.728516 17.908129 -55.405815 -20.282997 -22.939503
4919 30080.841797 1718.591187 257.964508 -5.631491 -20.130648 -22.503311
4923 21921.638672 1490.514893 223.052109 6.929213 -19.953604 -22.628912
4924 42776.667969 2758.455566 43.131111 -38.863590 -19.024179 -21.575062
4924 42903.394531 2737.302246 43.117813 -38.745441 -17.873055 -20.675091
4925 38679.097656 2609.764160 114.081406 34.261684 -20.313490 -23.067938
4927 38498.511719 2476.482178 37.701054 -38.284267 -19.824331 -22.680790
4930 44112.257812 3039.276611 157.608246 45.995667 -20.083998 -22.981501
4932 47572.609375 3158.642578 215.603378 -74.101051 -19.694061 -22.542845
4933 33273.007812 2141.218506 55.812046 -68.281281 -19.859573 -22.513912
4935 31921.427734 2054.857422 130.514572 -26.389656 -20.003544 -22.808107
4937 52516.257812 3486.693359 146.708572 -28.645353 -19.708736 -22.655998
4938 42902.246094 2961.921631 113.097076 70.088654 -19.659594 -22.532244
4939 28932.597656 1664.149414 250.461792 -4.973689 -19.724337 -22.059004
4939 28909.833984 1668.953491 250.427582 -4.927039 -18.145666 -20.402285
4942 28837.693359 1830.109985 150.235245 -25.368927 -18.743624 -21.377399
4945 13581.594727 723.367554 211.641739 28.149755 -20.037022 -22.660975
4946 45357.226562 2700.166504 271.628510 -24.444214 -20.177231 -22.788990
4947 31402.470703 2168.547119 101.395630 58.313953 -20.323635 -23.026873
4948 40663.023438 2750.602539 251.339661 46.232227 -19.669754 -22.306356
4953 37166.960938 2684.814209 63.511692 60.854607 -20.254816 -23.041252
4954 46307.968750 3171.175537 235.367920 -64.714325 -20.407236 -22.864517
4955 49810.191406 3322.843018 140.513977 -28.575974 -20.200220 -22.814926
4958 47654.437500 2709.216309 96.754349 -44.066746 -20.262037 -22.896944
4959 23267.070312 1553.292969 245.056686 -66.338516 -19.981609 -22.725832
4960 39660.613281 2820.335938 171.900299 30.176231 -20.189939 -22.831129
4963 48441.429688 3335.021973 71.511116 54.869049 -18.492727 -21.392239
4963 48196.699219 3288.975098 71.309807 54.870441 -17.878077 -20.690758
4963 48448.765625 3367.324219 71.413803 54.796349 -18.255772 -20.800482
4965 25019.820312 1600.218262 127.612396 45.978622 -20.062078 -22.907921
4967 47092.191406 3212.354004 322.112976 19.502512 -19.991150 -22.853052
4968 41643.128906 2764.914307 222.208939 -79.334427 -19.735317 -22.824585
4969 26489.171875 2075.663574 11.389805 -42.119652 -19.557899 -22.404924
4970 39740.929688 2775.617188 182.215759 41.953365 -19.360031 -22.017746
4970 39667.660156 2819.072510 182.466400 41.950287 -18.007053 -20.385126
4972 47488.265625 3399.180664 346.232727 18.532331 -20.017778 -22.674500
4974 33986.214844 2323.609375 250.255463 1.248190 -18.922243 -22.081448
4976 46425.902344 3400.173340 343.272400 -59.461132 -20.197947 -22.690386
4977 51173.207031 3059.384277 304.224884 56.584663 -19.684572 -22.489794
4978 38078.632812 2636.461426 248.476883 3.866221 -19.736561 -22.372368
4980 51401.476562 3425.562988 57.203609 -53.482750 -19.072487 -21.936872
4983 41357.550781 2463.753906 300.441101 22.136539 -19.425026 -22.177376
4985 51707.898438 3063.210693 109.310928 -43.137989 -19.947813 -22.587538
4996 29891.560547 2414.324463 197.841415 -2.669368 -19.811909 -22.346287
5001 35079.074219 2363.187744 47.653000 55.468765 -19.345434 -22.154348
5004 55795.609375 3470.818359 287.364502 43.282368 -19.185547 -22.005083
5004 55781.292969 3475.427979 287.406464 43.220085 -17.275206 -20.280722
5005 34794.773438 2268.213867 135.479111 -45.636814 -20.039879 -22.582659
5008 44420.917969 3030.329102 158.582809 10.353336 -18.067257 -20.882608
5008 44375.421875 2962.693604 158.447205 9.784477 -17.849960 -20.008648
5008 44398.628906 2964.599609 158.463501 10.138582 -17.865822 -20.491566
5011 43911.363281 2546.441406 278.436615 4.079057 -20.400614 -23.255423
5012 31923.656250 2419.368652 76.916695 75.366776 -19.631962 -22.730181
5014 47186.625000 3281.700928 46.392281 45.177406 -18.873417 -21.553019
5015 47198.808594 3242.800293 40.770363 -59.721157 -20.245346 -22.997368
5018 46837.917969 3369.187500 63.428822 26.655031 -19.743866 -22.595726
5019 54599.386719 3374.578369 101.162079 -51.867245 -19.523195 -22.707172
5022 35903.160156 2381.560303 105.007149 30.395693 -18.685108 -21.836966
5024 37409.511719 2299.322021 293.910583 -2.399643 -19.855442 -22.564598
5025 35182.378906 2222.601562 51.063847 -29.279278 -19.379929 -22.369802
5025 34996.250000 2240.265137 51.024502 -29.682272 -18.394075 -21.008198
5026 21438.283203 1588.803467 128.881180 -50.604836 -19.448669 -22.271969
5029 41768.816406 2908.923096 44.189751 4.137025 -20.477133 -23.318991
5031 47030.324219 3090.671875 352.667328 0.361686 -19.452969 -22.166784
5032 50618.984375 3226.929932 337.290924 58.182636 -19.513786 -22.098597
5032 50629.574219 3264.309326 337.267273 58.132961 -17.304070 -20.118786
5034 52574.230469 3334.116699 266.133423 -34.236656 -19.618984 -22.423647
5036 9369.088867 827.667847 129.946335 -45.063313 -20.078150 -22.926420
5039 47494.988281 3392.331055 245.298553 25.295933 -19.474201 -22.348375
5039 47528.097656 3450.928955 245.452255 25.122295 -17.438578 -20.106297
5040 47461.500000 2463.929199 289.350677 15.000686 -19.241924 -22.357054
5040 47484.679688 3027.333252 289.005737 14.897673 -17.635420 -20.281921
5042 40576.957031 2640.497803 347.276001 -29.677805 -19.047987 -21.634451
5043 35406.410156 2127.403320 184.490387 -11.378446 -18.988382 -21.643446
5043 35451.742188 1974.631592 184.614014 -11.414195 -18.178865 -20.616955
5044 34366.617188 2233.450195 234.452377 12.304421 -18.816761 -21.880421
5047 42355.695312 2657.554932 71.369171 -32.127495 -19.476870 -22.262054
5049 26393.843750 1769.205933 129.288788 16.375166 -20.322578 -22.879854
5051 28686.828125 1832.476440 233.491531 -30.717060 -19.817425 -22.494518
5052 43780.804688 3206.612793 313.340607 -70.275887 -19.170422 -22.123281
5053 43224.570312 2766.931396 272.577850 -19.330158 -19.824036 -22.616875
5055 44792.546875 2493.343018 319.909882 -15.832131 -18.527622 -22.050886
5057 47765.253906 3343.873535 94.952621 49.205460 -19.747696 -22.666819
5058 43965.808594 2867.270264 342.435394 -10.021854 -20.139425 -22.931540
5059 33361.863281 2012.044312 177.067139 -11.236678 -20.232939 -23.102430
5060 45061.671875 2951.469971 62.199879 -35.542671 -19.165480 -21.515615
5060 45162.031250 2884.441895 62.319981 -35.530880 -18.876127 -21.169874
5061 19507.193359 1463.178345 149.371384 -16.593903 -20.138483 -22.505491
5066 46347.171875 3357.778320 127.212921 -31.513802 -19.811674 -22.528008
5068 49332.699219 3022.828369 307.117584 2.697699 -19.816164 -22.736559
5068 49382.109375 3033.768799 307.147186 2.749349 -18.138866 -20.791172
5070 23705.425781 1711.198853 32.340664 0.000376 -19.126608 -21.863525
5071 24033.599609 1674.879761 46.260685 -62.422371 -19.598265 -22.202482
5072 50549.617188 3263.348633 128.611664 -26.275333 -19.861538 -22.599022
5074 47496.398438 3285.322510 37.286209 47.978306 -19.784744 -22.464066
5076 49891.398438 3012.059570 341.798981 -9.601340 -19.908783 -22.660036
5080 30955.400391 2276.141113 353.564728 -33.618660 -20.428003 -23.147692
5081 28264.771484 1843.086792 61.810955 -50.659981 -20.623333 -23.098669
5083 47173.894531 3215.767090 91.437569 5.896960 -20.153027 -22.902575
5089 48817.343750 3141.780518 240.111160 -39.053249 -20.345636 -23.205025
5090 31756.134766 2105.687500 132.837173 -39.097031 -19.842903 -22.465122
5091 30628.583984 1864.876221 106.118217 -53.740833 -20.074352 -22.899809
5093 43659.281250 2948.141846 358.078064 -3.172575 -18.290543 -21.948906
5096 36820.875000 2917.134277 94.465660 -45.637390 -19.255522 -21.810209
5097 39111.046875 2569.102295 71.165031 60.583248 -19.806797 -22.752859
5098 24735.468750 1791.977295 133.843567 -36.884445 -20.092567 -23.021448
5099 45165.460938 3115.598145 259.424500 29.645061 -19.250509 -22.329819
5100 38076.074219 2636.468994 183.909760 -6.374670 -20.082806 -22.661541
5102 51974.058594 3486.913574 358.093781 -63.408775 -19.926596 -23.246094
5103 53483.320312 3403.963135 288.947540 -24.048693 -20.647814 -23.267061
5106 52191.343750 3261.060059 359.318420 -63.207764 -18.549856 -21.462921
5109 17902.193359 1114.625244 243.661133 -31.460949 -19.342947 -22.215246
5109 18138.103516 1130.861084 243.819656 -31.516779 -17.356369 -20.053368
5112 31164.689453 2188.694580 78.609207 -18.523874 -18.813438 -21.575691
5112 31094.322266 2188.289795 78.744057 -18.223934 -18.701750 -21.542879
5114 41799.406250 2766.686523 142.262680 1.406097 -19.616138 -22.304892
5116 33103.683594 2413.594482 9.032244 -52.910393 -19.948732 -22.653887
5120 54550.070312 3385.712402 89.432137 -28.152132 -18.927822 -21.367256
5120 54521.417969 3402.518066 89.464867 -28.224396 -18.758747 -20.977280
5122 49097.507812 3343.293945 161.130005 29.526831 -19.711578 -21.999214
5123 26152.083984 1802.917725 356.526093 21.354263 -19.984478 -22.751545
5124 47562.191406 2946.570801 309.486145 73.883125 -19.874777 -22.442204
5125 44865.542969 3183.110352 51.946140 31.040537 -19.815369 -22.237967
5132 36815.367188 2541.934814 38.207047 45.974422 -19.606186 -22.477182
5133 43434.312500 2760.721436 275.752075 19.506384 -20.319134 -23.197098
5135 44421.011719 2906.545654 210.312897 -28.770142 -19.761047 -22.913940
5136 48662.320312 3156.630859 349.096405 -0.176465 -19.625641 -22.911440
5137 45675.468750 2882.956055 352.771912 17.742392 -19.445461 -22.153439
5139 52021.128906 3479.941162 215.818268 -41.942993 -19.335869 -22.598711
5141 45081.386719 2962.935791 322.687683 35.096687 -19.599043 -22.305023
5142 35316.156250 2446.495850 351.607697 -4.420225 -19.274296 -22.218323
5144 50878.671875 3265.086426 295.124969 -26.343800 -20.065649 -23.007431
5145 31852.742188 2139.601318 78.289619 -48.778988 -19.996040 -22.697157
5147 35894.375000 2260.023193 314.706299 -17.073900 -19.229824 -21.927923
5153 31935.500000 2020.104126 159.512268 -10.003501 -19.539913 -22.465963
5155 48876.085938 3322.283936 258.996552 -12.348974 -18.981102 -21.679760
5155 48989.886719 3363.513916 258.895569 -12.161131 -17.928173 -20.011625
5158 21933.015625 1515.876099 54.613457 -19.584864 -20.237810 -23.105938
5159 2712.314209 330.871246 93.922989 61.193466 -19.029779 -21.458628
5163 42370.546875 2643.056641 222.910934 -38.435310 -20.048630 -22.639803
5167 47714.523438 3363.544922 289.370026 22.164146 -19.661209 -22.748323
5172 17644.000000 1293.929443 346.091858 -74.937042 -19.974005 -22.264206
5173 24598.261719 1599.954468 134.466827 44.912014 -19.802294 -22.461191
5175 32986.621094 2363.016357 201.615509 17.526648 -19.889305 -22.542009
5178 47056.363281 2956.471191 34.639389 -30.376753 -18.108580 -21.151554
5178 47098.628906 3014.250732 34.489498 -30.327110 -17.768454 -20.460770
5180 42360.027344 3064.482178 258.607727 41.369770 -18.668247 -21.472757
5180 42040.417969 2996.925781 258.943176 41.430882 -18.224730 -20.598846
5182 21622.414062 1343.023193 298.462189 21.419220 -20.312794 -22.778366
5184 50809.070312 3320.104492 35.463955 65.556038 -19.726894 -22.191961
5185 7472.077637 644.352417 231.766037 32.620640 -20.242920 -23.166916
5188 42082.742188 2843.393311 91.534836 31.065802 -19.314127 -22.250423
5189 30153.328125 2044.418213 56.534676 57.485970 -19.318922 -22.059391
5191 40506.152344 2651.608154 11.421356 -8.178666 -19.656881 -22.457262
5192 48840.093750 3446.623779 214.608673 26.750811 -19.189081 -21.657221
5194 51704.375000 3496.098145 318.424805 10.495214 -20.244553 -22.837095
5202 51859.878906 3309.670654 347.197662 -5.462457 -18.989325 -21.850376
5202 51713.804688 3271.010010 347.309875 -5.614258 -17.441296 -20.177166
5204 51448.742188 3267.631104 339.162415 -0.945250 -20.167322 -23.111115
5205 42173.253906 2945.345947 206.714523 -1.692357 -19.988363 -22.606798
5207 46116.140625 3086.849365 17.021473 55.068935 -20.100737 -22.820589
5208 37950.515625 2266.528320 122.050064 -44.017883 -19.314726 -22.167097
5210 45984.011719 3218.105225 218.848724 30.437357 -19.497322 -22.553373
5212 23528.167969 1631.434692 114.449547 60.611588 -20.180182 -22.813919
5214 48628.691406 3439.492676 356.318787 31.497477 -19.320713 -22.170986
5219 47739.828125 3355.372803 96.344292 59.197357 -20.155643 -22.858418
5221 30499.925781 2322.654053 84.626869 -46.561569 -20.140312 -22.837637
5223 54046.007812 3239.608643 83.495796 -23.790934 -20.233032 -22.675240
5225 43891.187500 2760.103027 271.063202 19.915663 -20.319300 -22.959665
5226 38290.617188 2437.934814 178.432632 -6.870603 -19.612402 -22.068830
5227 30139.943359 1967.098145 6.500864 -35.833088 -18.870781 -21.311707
5227 30202.701172 2003.628784 6.834116 -35.612366 -18.112410 -20.760759
5230 18416.585938 1241.986816 53.030331 -4.907429 -20.210972 -22.816734
5232 12499.746094 846.329590 175.936966 7.872537 -19.954992 -22.586351
5234 50530.183594 3376.951172 56.222984 4.066763 -19.674334 -22.524595
5235 22374.835938 1538.234985 118.384384 61.035606 -20.132980 -22.687506
5239 28861.570312 1957.934326 17.033775 -29.924786 -19.913475 -22.664631
5241 47177.824219 3154.957520 235.234741 -59.981770 -19.895832 -22.481827
5243 48968.917969 3338.244385 308.863556 33.504543 -19.526947 -22.367624
5245 47244.167969 3236.897949 233.640213 2.780809 -19.687490 -22.126837
5246 49447.687500 3130.688965 119.148712 -51.851345 -19.270569 -22.471470
5247 49759.355469 3434.398926 15.429637 22.521454 -19.962952 -22.776060
5248 46958.968750 3225.492188 250.934418 22.220196 -19.950008 -22.417585
5252 41379.093750 2653.765869 329.958954 52.299564 -19.233086 -22.139889
5253 25305.757812 1699.373169 144.732513 -21.206745 -19.320009 -22.093479
5254 51781.640625 3475.817139 335.828491 48.188587 -18.665215 -21.173208
5256 41157.101562 2711.103516 186.321732 -43.896824 -19.834112 -22.328300
5257 23686.410156 1923.190674 120.814690 -49.109131 -20.009827 -22.798483
